phase,peak_time,confidence
P,2022-12-20 23:29:28.210,0.5707518458366394
P,2022-12-20 23:29:39.430,0.3788344860076904
P,2022-12-20 23:30:37.950,0.769943356513977
P,2022-12-20 23:31:57.710,0.94479238986969
P,2022-12-20 23:34:32.980,0.5956803560256958
P,2022-12-20 23:34:33.930,0.2711893022060394
P,2022-12-20 23:36:03.540,0.9286879301071168
P,2022-12-20 23:36:59.750,0.4718023240566253
P,2022-12-20 23:37:55.540,0.5560433864593506
P,2022-12-20 23:38:28.900,0.2933958172798157
P,2022-12-20 23:39:37.080,0.8241336345672607
P,2022-12-20 23:40:03.000,0.9395763278007508
P,2022-12-20 23:40:53.770,0.4310626089572906
P,2022-12-20 23:41:09.510,0.9655917882919312
P,2022-12-20 23:43:18.720,0.9382023811340332
P,2022-12-20 23:44:51.590,0.9652793407440186
P,2022-12-20 23:45:48.730,0.9548740983009338
P,2022-12-20 23:47:17.750,0.2261037975549698
P,2022-12-20 23:47:35.790,0.8938478827476501
P,2022-12-20 23:47:57.950,0.5226482152938843
P,2022-12-20 23:49:31.580,0.9728652834892272
P,2022-12-20 23:50:17.950,0.9054876565933228
P,2022-12-20 23:51:03.380,0.2887059450149536
P,2022-12-20 23:52:17.560,0.5637167692184448
P,2022-12-20 23:52:44.310,0.2352680563926696
P,2022-12-20 23:53:14.490,0.2558475136756897
P,2022-12-20 23:56:01.600,0.5032989382743835
P,2022-12-20 23:58:49.260,0.5188674926757812
S,2022-12-20 00:57:42.640,0.5197325944900513
S,2022-12-20 01:25:38.990,0.3437106013298034
S,2022-12-20 03:07:08.450,0.9555964469909668
S,2022-12-20 03:18:37.380,0.8615923523902893
S,2022-12-20 04:45:56.230,0.5705548524856567
S,2022-12-20 04:57:01.890,0.2310778200626373
S,2022-12-20 06:32:21.190,0.3200926482677459
S,2022-12-20 07:19:25.970,0.6401010155677795
S,2022-12-20 07:38:19.880,0.2649767696857452
S,2022-12-20 09:40:45.970,0.7256897687911987
S,2022-12-20 09:54:32.160,0.2268454283475875
S,2022-12-20 10:29:31.250,0.9459903240203856
S,2022-12-20 10:34:37.990,0.5798156261444092
S,2022-12-20 10:37:33.460,0.6658605337142944
S,2022-12-20 10:38:18.000,0.7212608456611633
S,2022-12-20 10:39:14.300,0.7691124677658081
S,2022-12-20 10:43:52.620,0.858585000038147
S,2022-12-20 10:44:40.110,0.2035557180643081
S,2022-12-20 10:44:59.900,0.5172628164291382
S,2022-12-20 10:45:07.630,0.3906991481781006
S,2022-12-20 10:47:26.730,0.4688573181629181
S,2022-12-20 10:47:48.320,0.7431589365005493
S,2022-12-20 10:48:16.720,0.2147636711597442
S,2022-12-20 10:48:53.240,0.5470366477966309
S,2022-12-20 10:49:09.190,0.4539565145969391
S,2022-12-20 10:49:23.600,0.5765783190727234
S,2022-12-20 10:49:55.350,0.7824934124946594
S,2022-12-20 10:50:32.080,0.4927446842193603
S,2022-12-20 10:51:35.340,0.2682665884494781
S,2022-12-20 10:51:45.890,0.7745325565338135
S,2022-12-20 10:52:17.360,0.5460980534553528
S,2022-12-20 10:52:53.280,0.8319328427314758
S,2022-12-20 10:53:29.000,0.8461866974830627
S,2022-12-20 10:55:03.030,0.5792711973190308
S,2022-12-20 10:55:13.700,0.2624516785144806
S,2022-12-20 10:55:38.490,0.4407978057861328
S,2022-12-20 10:57:02.830,0.204633891582489
S,2022-12-20 10:57:33.700,0.7650978565216064
S,2022-12-20 10:58:09.520,0.7265616655349731
S,2022-12-20 10:59:20.440,0.6951249837875366
S,2022-12-20 17:14:15.160,0.671046257019043
S,2022-12-20 17:14:45.460,0.3747569918632507
S,2022-12-20 17:15:09.920,0.2080609202384948
S,2022-12-20 17:16:22.190,0.8283752202987671
S,2022-12-20 17:17:53.070,0.428493857383728
S,2022-12-20 17:18:12.830,0.2945489287376404
S,2022-12-20 17:18:28.540,0.7989745140075684
S,2022-12-20 17:19:07.710,0.5595991611480713
S,2022-12-20 17:19:50.620,0.8981495499610901
S,2022-12-20 17:20:31.580,0.8654265999794006
S,2022-12-20 17:21:09.910,0.682715892791748
S,2022-12-20 17:21:45.460,0.8379499912261963
S,2022-12-20 17:22:37.020,0.5414536595344543
S,2022-12-20 17:23:18.090,0.3912586867809295
S,2022-12-20 17:23:25.780,0.3306645452976227
S,2022-12-20 17:24:23.070,0.7382172346115112
S,2022-12-20 17:24:38.730,0.2074619531631469
S,2022-12-20 17:25:06.650,0.6561476588249207
S,2022-12-20 17:25:53.760,0.8430402278900146
S,2022-12-20 17:26:19.250,0.6091561913490295
S,2022-12-20 17:27:12.000,0.706436276435852
S,2022-12-20 17:27:34.450,0.7500184178352356
S,2022-12-20 17:27:59.830,0.3986152410507202
S,2022-12-20 17:29:13.280,0.7682647705078125
S,2022-12-20 17:29:58.140,0.3847702443599701
S,2022-12-20 17:31:05.430,0.7693759799003601
S,2022-12-20 17:33:59.330,0.5545339584350586
S,2022-12-20 17:34:23.050,0.5882822275161743
S,2022-12-20 17:35:07.780,0.6977211236953735
S,2022-12-20 17:35:48.080,0.5834278464317322
S,2022-12-20 17:37:06.980,0.3889295756816864
S,2022-12-20 17:39:03.990,0.8180910348892212
S,2022-12-20 17:40:14.250,0.619187593460083
S,2022-12-20 17:40:37.130,0.4290488362312317
S,2022-12-20 17:41:06.610,0.8326656222343445
S,2022-12-20 17:41:46.820,0.5072730183601379
S,2022-12-20 17:42:13.050,0.8518860340118408
S,2022-12-20 17:44:14.780,0.3221079409122467
S,2022-12-20 17:46:05.450,0.6669390201568604
S,2022-12-20 17:46:24.990,0.2420122325420379
S,2022-12-20 17:48:23.620,0.8321213722229004
S,2022-12-20 17:49:36.410,0.620608925819397
S,2022-12-20 17:50:58.940,0.8225929737091064
S,2022-12-20 17:51:59.970,0.834408164024353
S,2022-12-20 17:52:22.880,0.4352833330631256
S,2022-12-20 17:52:46.830,0.726767897605896
S,2022-12-20 17:53:04.160,0.2424874007701873
S,2022-12-20 17:53:43.270,0.7571274638175964
S,2022-12-20 17:54:05.750,0.2023255974054336
S,2022-12-20 17:55:22.240,0.5913927555084229
S,2022-12-20 17:56:18.890,0.908740758895874
S,2022-12-20 17:58:14.780,0.3420104086399078
S,2022-12-20 17:58:59.440,0.7273969650268555
S,2022-12-20 17:59:26.330,0.8487001657485962
S,2022-12-20 17:59:50.660,0.3146463930606842
S,2022-12-20 18:00:01.270,0.5864697694778442
S,2022-12-20 18:01:01.800,0.8149502873420715
S,2022-12-20 18:01:31.700,0.6019784212112427
S,2022-12-20 18:01:56.540,0.7384328842163086
S,2022-12-20 18:02:34.370,0.4796192944049835
S,2022-12-20 18:02:57.230,0.7723038196563721
S,2022-12-20 18:03:51.040,0.5722801685333252
S,2022-12-20 18:04:29.390,0.722520112991333
S,2022-12-20 18:07:00.390,0.6287801861763
S,2022-12-20 18:07:27.540,0.2628412544727325
S,2022-12-20 18:07:44.790,0.6923806667327881
S,2022-12-20 18:08:30.460,0.6922051906585693
S,2022-12-20 18:09:13.640,0.8643161058425903
S,2022-12-20 18:10:01.330,0.7373142838478088
S,2022-12-20 18:10:08.210,0.418484091758728
S,2022-12-20 18:10:54.000,0.4555378556251526
S,2022-12-20 18:11:27.360,0.7310196757316589
S,2022-12-20 18:12:11.690,0.3282520473003387
S,2022-12-20 18:13:22.100,0.6248341202735901
S,2022-12-20 18:13:49.940,0.7666995525360107
S,2022-12-20 18:14:26.200,0.6164315938949585
S,2022-12-20 18:15:00.600,0.613775908946991
S,2022-12-20 18:15:38.140,0.8717710375785828
S,2022-12-20 18:16:27.010,0.6828133463859558
S,2022-12-20 18:17:54.010,0.8677663207054138
S,2022-12-20 18:18:23.800,0.2745182812213897
S,2022-12-20 18:18:38.640,0.8428016304969788
S,2022-12-20 18:19:01.660,0.5026211142539978
S,2022-12-20 18:19:54.570,0.302112340927124
S,2022-12-20 18:20:49.030,0.804724395275116
S,2022-12-20 18:21:51.360,0.492923766374588
S,2022-12-20 18:22:33.010,0.3163370490074157
S,2022-12-20 18:24:34.160,0.7542603611946106
S,2022-12-20 18:25:30.950,0.7134443521499634
S,2022-12-20 18:26:53.950,0.200664073228836
S,2022-12-20 18:27:12.850,0.738108217716217
S,2022-12-20 18:27:57.660,0.4971603155136108
S,2022-12-20 18:29:49.580,0.6733171343803406
S,2022-12-20 18:30:47.730,0.4030739068984985
S,2022-12-20 18:33:06.210,0.8249699473381042
S,2022-12-20 18:34:12.340,0.8031587600708008
S,2022-12-20 18:35:00.320,0.4443483650684356
S,2022-12-20 18:36:00.890,0.674179196357727
S,2022-12-20 18:37:10.390,0.3894749879837036
S,2022-12-20 18:38:57.680,0.4477018117904663
S,2022-12-20 18:40:03.050,0.7332876920700073
S,2022-12-20 18:40:42.590,0.8670447468757629
S,2022-12-20 18:41:05.270,0.5304548740386963
S,2022-12-20 18:41:28.390,0.3058158755302429
S,2022-12-20 18:41:39.410,0.4895829260349273
S,2022-12-20 18:42:10.890,0.2157228291034698
S,2022-12-20 18:45:04.800,0.8881401419639587
S,2022-12-20 18:46:54.640,0.7583233118057251
S,2022-12-20 18:47:31.450,0.8741315603256226
S,2022-12-20 18:48:30.110,0.8119951486587524
S,2022-12-20 18:49:08.620,0.7328088283538818
S,2022-12-20 18:50:38.720,0.8396379947662354
S,2022-12-20 18:51:20.120,0.3132595717906952
S,2022-12-20 18:52:03.970,0.3231118321418762
S,2022-12-20 18:53:23.080,0.4060244858264923
S,2022-12-20 18:56:32.010,0.614669680595398
S,2022-12-20 18:57:49.780,0.854304850101471
S,2022-12-20 18:58:11.790,0.5483288764953613
S,2022-12-20 18:58:39.850,0.3912664949893951
S,2022-12-20 18:59:12.100,0.8041073083877563
S,2022-12-20 19:00:01.860,0.8078244924545288
S,2022-12-20 19:00:56.910,0.680631160736084
S,2022-12-20 19:01:53.520,0.7423068284988403
S,2022-12-20 19:02:51.540,0.2524569034576416
S,2022-12-20 19:04:26.850,0.3047822415828705
S,2022-12-20 19:05:06.860,0.7503793835639954
S,2022-12-20 19:05:30.820,0.630271852016449
S,2022-12-20 19:05:42.180,0.2231590002775192
S,2022-12-20 19:06:19.130,0.318173199892044
S,2022-12-20 19:06:36.000,0.8808126449584961
S,2022-12-20 19:07:38.330,0.6004106998443604
S,2022-12-20 19:08:32.540,0.2654614746570587
S,2022-12-20 19:08:58.320,0.5223021507263184
S,2022-12-20 19:11:32.950,0.7078062295913696
S,2022-12-20 19:15:08.940,0.7235410213470459
S,2022-12-20 19:15:30.840,0.7315285205841064
S,2022-12-20 19:16:15.210,0.7919637560844421
S,2022-12-20 19:16:42.180,0.3112705945968628
S,2022-12-20 19:17:19.520,0.8335292339324951
S,2022-12-20 19:19:13.200,0.7794336080551147
S,2022-12-20 19:19:58.310,0.7056122422218323
S,2022-12-20 19:20:30.030,0.6957653164863586
S,2022-12-20 19:21:09.100,0.7821938991546631
S,2022-12-20 19:22:58.900,0.7445852160453796
S,2022-12-20 19:23:14.980,0.4753626883029938
S,2022-12-20 19:24:10.920,0.8042435050010681
S,2022-12-20 19:24:52.480,0.4321693181991577
S,2022-12-20 19:25:12.150,0.2057702541351318
S,2022-12-20 19:26:49.630,0.5939666032791138
S,2022-12-20 19:27:43.960,0.8819801211357117
S,2022-12-20 19:29:48.950,0.3801819682121277
S,2022-12-20 19:30:21.480,0.8987353444099426
S,2022-12-20 19:32:21.940,0.2002883404493332
S,2022-12-20 19:33:01.160,0.3221777677536011
S,2022-12-20 19:33:15.760,0.7292325496673584
S,2022-12-20 19:34:02.570,0.5783023834228516
S,2022-12-20 19:34:31.240,0.6249442100524902
S,2022-12-20 19:35:08.420,0.837067723274231
S,2022-12-20 19:35:55.500,0.2580560147762298
S,2022-12-20 19:36:33.640,0.7738005518913269
S,2022-12-20 19:37:09.090,0.5831440687179565
S,2022-12-20 19:37:33.250,0.3074229061603546
S,2022-12-20 19:41:18.260,0.3725840151309967
S,2022-12-20 19:42:32.350,0.7009769678115845
S,2022-12-20 19:43:03.010,0.8816909790039062
S,2022-12-20 19:43:36.370,0.7491072416305542
S,2022-12-20 19:45:18.280,0.8044881224632263
S,2022-12-20 19:46:44.630,0.8204668760299683
S,2022-12-20 19:48:15.350,0.5750240087509155
S,2022-12-20 19:49:54.050,0.8749043345451355
S,2022-12-20 19:51:18.100,0.8165125846862793
S,2022-12-20 19:52:17.560,0.2114773839712143
S,2022-12-20 19:54:07.540,0.8442452549934387
S,2022-12-20 19:56:52.380,0.8521211743354797
S,2022-12-20 19:59:30.870,0.6235729455947876
S,2022-12-20 19:59:38.050,0.3636219501495361
S,2022-12-20 20:00:28.290,0.6786424517631531
S,2022-12-20 20:01:22.980,0.4737542271614074
S,2022-12-20 20:07:00.050,0.6804884672164917
S,2022-12-20 20:09:38.500,0.6436507105827332
S,2022-12-20 20:10:45.880,0.4048331379890442
S,2022-12-20 20:11:47.110,0.8162234425544739
S,2022-12-20 20:12:37.390,0.462359219789505
S,2022-12-20 20:14:01.050,0.7662947177886963
S,2022-12-20 20:15:14.560,0.7572408318519592
S,2022-12-20 20:16:54.970,0.4569534957408905
S,2022-12-20 20:17:05.200,0.6181474924087524
S,2022-12-20 20:17:59.790,0.5571026802062988
S,2022-12-20 20:19:39.250,0.4787745177745819
S,2022-12-20 20:20:52.740,0.8392040729522705
S,2022-12-20 20:22:33.080,0.3981668353080749
S,2022-12-20 20:22:48.000,0.721052885055542
S,2022-12-20 20:24:31.180,0.7377598285675049
S,2022-12-20 20:24:58.660,0.392967015504837
S,2022-12-20 20:25:59.800,0.8807732462882996
S,2022-12-20 20:26:54.300,0.8094344735145569
S,2022-12-20 20:29:21.250,0.7272433042526245
S,2022-12-20 20:30:10.410,0.8622225522994995
S,2022-12-20 20:31:19.270,0.4572504758834839
S,2022-12-20 20:34:39.700,0.3607282340526581
S,2022-12-20 20:36:05.370,0.7783715724945068
S,2022-12-20 20:36:51.230,0.5891396999359131
S,2022-12-20 20:38:04.200,0.6367630958557129
S,2022-12-20 20:38:49.690,0.7157371044158936
S,2022-12-20 20:41:27.620,0.546938955783844
S,2022-12-20 20:42:37.980,0.2783243060111999
S,2022-12-20 20:44:39.820,0.6762396097183228
S,2022-12-20 20:45:08.950,0.6928021907806396
S,2022-12-20 20:46:04.930,0.6953206062316895
S,2022-12-20 20:46:48.310,0.5187024474143982
S,2022-12-20 20:49:04.480,0.578036904335022
S,2022-12-20 20:49:36.330,0.6049867868423462
S,2022-12-20 20:50:51.520,0.2919756770133972
S,2022-12-20 20:51:40.840,0.7714333534240723
S,2022-12-20 20:54:13.770,0.5095474720001221
S,2022-12-20 20:55:17.030,0.4597541093826294
S,2022-12-20 20:55:55.330,0.8937332630157471
S,2022-12-20 20:56:40.570,0.5316660404205322
S,2022-12-20 20:57:52.780,0.357049822807312
S,2022-12-20 20:58:40.410,0.8461809158325195
S,2022-12-20 20:59:51.460,0.2396696507930755
S,2022-12-20 21:00:55.100,0.8888044953346252
S,2022-12-20 21:01:49.720,0.7256656289100647
S,2022-12-20 21:02:54.000,0.8207235932350159
S,2022-12-20 21:03:25.880,0.477069616317749
S,2022-12-20 21:03:34.610,0.2209259271621704
S,2022-12-20 21:05:11.350,0.8468397855758667
S,2022-12-20 21:06:15.660,0.5395212769508362
S,2022-12-20 21:07:55.850,0.8700136542320251
S,2022-12-20 21:08:53.110,0.7912439703941345
S,2022-12-20 21:11:02.370,0.7406151294708252
S,2022-12-20 21:13:11.470,0.4632737934589386
S,2022-12-20 21:14:05.420,0.6519058346748352
S,2022-12-20 21:15:20.120,0.3862714171409607
S,2022-12-20 21:15:31.650,0.3026686608791351
S,2022-12-20 21:17:39.770,0.7145668864250183
S,2022-12-20 21:17:55.830,0.7854967713356018
S,2022-12-20 21:19:03.070,0.3210606873035431
S,2022-12-20 21:19:35.060,0.4965501427650451
S,2022-12-20 21:20:26.960,0.3819784820079803
S,2022-12-20 21:22:16.180,0.5682507157325745
S,2022-12-20 21:22:51.060,0.4217516183853149
S,2022-12-20 21:23:05.360,0.7472115755081177
S,2022-12-20 21:24:43.090,0.6464554071426392
S,2022-12-20 21:26:08.840,0.3726324737071991
S,2022-12-20 21:29:22.990,0.3028094470500946
S,2022-12-20 21:29:48.830,0.2117691785097122
S,2022-12-20 21:30:12.020,0.8613612055778503
S,2022-12-20 21:32:40.910,0.7003182172775269
S,2022-12-20 21:33:33.610,0.7711297273635864
S,2022-12-20 21:34:29.110,0.7836060523986816
S,2022-12-20 21:37:07.040,0.3108225166797638
S,2022-12-20 21:37:52.520,0.7507942914962769
S,2022-12-20 21:38:51.340,0.5452761650085449
S,2022-12-20 21:39:06.100,0.6430290937423706
S,2022-12-20 21:39:48.700,0.3863880634307861
S,2022-12-20 21:40:24.330,0.550136923789978
S,2022-12-20 21:40:54.610,0.7706068754196167
S,2022-12-20 21:41:18.410,0.5980103015899658
S,2022-12-20 21:45:52.340,0.4112814664840698
S,2022-12-20 21:46:41.500,0.7427671551704407
S,2022-12-20 21:47:06.650,0.714438796043396
S,2022-12-20 21:48:03.000,0.8033754229545593
S,2022-12-20 21:48:51.860,0.7718875408172607
S,2022-12-20 21:49:22.870,0.3592942059040069
S,2022-12-20 21:50:27.810,0.7202214002609253
S,2022-12-20 21:52:29.810,0.7503862380981445
S,2022-12-20 21:52:52.970,0.4909196496009826
S,2022-12-20 21:56:06.930,0.2685290575027466
S,2022-12-20 21:57:25.210,0.673638641834259
S,2022-12-20 21:59:37.300,0.5501878261566162
S,2022-12-20 22:01:32.690,0.761255145072937
S,2022-12-20 22:02:14.990,0.4719013273715973
S,2022-12-20 22:03:50.940,0.5348613858222961
S,2022-12-20 22:05:17.270,0.8589061498641968
S,2022-12-20 22:06:47.020,0.8183262348175049
S,2022-12-20 22:10:22.440,0.2485789060592651
S,2022-12-20 22:12:01.900,0.4521125257015228
S,2022-12-20 22:12:38.680,0.8442833423614502
S,2022-12-20 22:13:32.390,0.7641367316246033
S,2022-12-20 22:14:50.110,0.2289865016937255
S,2022-12-20 22:16:02.070,0.86993008852005
S,2022-12-20 22:18:23.960,0.5496460199356079
S,2022-12-20 22:18:59.330,0.8267501592636108
S,2022-12-20 22:20:07.590,0.2296283841133117
S,2022-12-20 22:21:17.820,0.3341101408004761
S,2022-12-20 22:22:21.910,0.4168335199356079
S,2022-12-20 22:23:00.760,0.6543188691139221
S,2022-12-20 22:24:44.760,0.7880802154541016
S,2022-12-20 22:26:02.580,0.432455450296402
S,2022-12-20 22:26:45.160,0.7952665090560913
S,2022-12-20 22:27:30.180,0.7763251066207886
S,2022-12-20 22:28:44.250,0.8715505599975586
S,2022-12-20 22:29:04.590,0.4034811854362488
S,2022-12-20 22:31:00.300,0.5605231523513794
S,2022-12-20 22:33:17.410,0.6574320793151855
S,2022-12-20 22:36:18.440,0.8692480325698853
S,2022-12-20 22:38:49.340,0.7869653701782227
S,2022-12-20 22:39:35.700,0.6330645680427551
S,2022-12-20 22:40:15.850,0.6307849287986755
S,2022-12-20 22:42:30.380,0.6075484752655029
S,2022-12-20 22:43:15.470,0.9074243307113647
S,2022-12-20 22:45:10.290,0.5115768909454346
S,2022-12-20 22:47:37.510,0.7044118642807007
S,2022-12-20 22:49:46.850,0.597445547580719
S,2022-12-20 22:50:12.040,0.2514241635799408
S,2022-12-20 22:50:25.060,0.2309025377035141
S,2022-12-20 22:53:28.100,0.608033299446106
S,2022-12-20 22:54:58.250,0.6732239723205566
S,2022-12-20 22:56:34.230,0.263236403465271
S,2022-12-20 22:57:55.450,0.2188038229942321
S,2022-12-20 22:58:39.260,0.7935829162597656
S,2022-12-20 22:59:22.400,0.8234543800354004
S,2022-12-20 23:01:22.820,0.3880268931388855
S,2022-12-20 23:02:11.290,0.8415571451187134
S,2022-12-20 23:03:05.930,0.4869078397750854
S,2022-12-20 23:03:56.120,0.5077865719795227
S,2022-12-20 23:05:25.060,0.6367237567901611
S,2022-12-20 23:06:47.330,0.5329015254974365
S,2022-12-20 23:07:24.440,0.4491515159606933
S,2022-12-20 23:10:32.990,0.7789486646652222
S,2022-12-20 23:12:08.970,0.5923603773117065
S,2022-12-20 23:12:56.620,0.8549830913543701
S,2022-12-20 23:13:18.200,0.7621102929115295
S,2022-12-20 23:13:55.580,0.4179690480232239
S,2022-12-20 23:14:10.740,0.8045691847801208
S,2022-12-20 23:16:11.360,0.7549890279769897
S,2022-12-20 23:17:14.790,0.7625720500946045
S,2022-12-20 23:19:14.180,0.8396788835525513
S,2022-12-20 23:20:17.310,0.5997152328491211
S,2022-12-20 23:20:25.320,0.2084947973489761
S,2022-12-20 23:21:00.190,0.2365818321704864
S,2022-12-20 23:21:23.140,0.6068453192710876
S,2022-12-20 23:22:27.960,0.8834260702133179
S,2022-12-20 23:23:31.890,0.4494833350181579
S,2022-12-20 23:25:49.090,0.6037005186080933
S,2022-12-20 23:26:39.660,0.8301915526390076
S,2022-12-20 23:27:51.300,0.3110916316509247
S,2022-12-20 23:28:44.490,0.2580598890781402
S,2022-12-20 23:29:11.760,0.6386248469352722
S,2022-12-20 23:29:33.490,0.4922634363174438
S,2022-12-20 23:29:45.810,0.2779586911201477
S,2022-12-20 23:30:44.220,0.6943382024765015
S,2022-12-20 23:31:25.350,0.3970763683319092
S,2022-12-20 23:32:03.300,0.5606383085250854
S,2022-12-20 23:34:39.210,0.8733549118041992
S,2022-12-20 23:36:08.990,0.8076508045196533
S,2022-12-20 23:37:06.550,0.8115853071212769
S,2022-12-20 23:38:01.070,0.8039413690567017
S,2022-12-20 23:39:42.800,0.634340226650238
S,2022-12-20 23:40:08.810,0.8328636884689331
S,2022-12-20 23:40:58.890,0.2775488495826721
S,2022-12-20 23:41:15.280,0.8174551129341125
S,2022-12-20 23:43:24.050,0.8128024339675903
S,2022-12-20 23:44:58.560,0.7051451206207275
S,2022-12-20 23:45:54.140,0.8611324429512024
S,2022-12-20 23:47:41.060,0.7614445090293884
S,2022-12-20 23:48:04.300,0.3264801502227783
S,2022-12-20 23:49:37.720,0.7839892506599426
S,2022-12-20 23:50:23.370,0.7017704248428345
S,2022-12-20 23:51:08.630,0.292099118232727
S,2022-12-20 23:52:22.830,0.8069947957992554
S,2022-12-20 23:53:19.870,0.2845512628555298
S,2022-12-20 23:56:07.190,0.6297019720077515
S,2022-12-20 23:58:56.060,0.5443007946014404
